TRANSACTION_DATE,AGENCY_NAME,MERCHANT_NAME,TRANSACTION_AMOUNT,Month,DayOfWeek,AGENCY_CODE,MERCHANT_CODE,Anomaly
2013-10-09,OKLAHOMA STATE UNIVERSITY,Amazon Payments,5000.0,10,2,84,21103,-1
2013-10-08,OKLAHOMA STATE UNIVERSITY,4IMPRINT,4846.73,10,1,84,310,-1
2013-10-08,OKLAHOMA STATE UNIVERSITY,CLS PLASTICARD,4225.0,10,1,84,24799,-1
2013-10-28,OKLAHOMA STATE UNIVERSITY,QUALTRICS,5000.0,10,0,84,65957,-1
2013-10-28,OKLAHOMA STATE UNIVERSITY,3MAriza I2397132 S1193,1400.0,10,0,84,132,-1
2013-10-26,OKLAHOMA STATE UNIVERSITY,VWR INTERNATIONAL INC,2484.55,10,5,84,84885,-1
2013-10-25,OKLAHOMA STATE UNIVERSITY,B & H PHOTO-VIDEO.COM,3975.84,10,4,84,21143,-1
2013-10-28,OKLAHOMA STATE UNIVERSITY,THE LEE COMPANY,3483.08,10,0,84,78174,-1
2013-10-28,OKLAHOMA STATE UNIVERSITY,ARK Ramos Foundry Mfg,4342.04,10,0,84,20151,-1
2013-10-28,OKLAHOMA STATE UNIVERSITY,ALLEGRA PRINT AND IMAGING,4868.0,10,0,84,7816,-1
2013-10-25,OKLAHOMA STATE UNIVERSITY,ACEWARE SYSTEMS INC.,1949.25,10,4,84,817,-1
2013-10-24,OKLAHOMA STATE UNIVERSITY,ALLEGRA PRINT AND IMAGING,2393.6,10,3,84,7816,-1
2013-10-28,OKLAHOMA STATE UNIVERSITY,SOUTHERN LOCK AND,3595.65,10,0,84,69004,-1
2013-10-28,OKLAHOMA STATE UNIVERSITY,CHEROKEE STRIP BARBEQUE C,4380.0,10,0,84,24086,-1
2013-10-28,OKLAHOMA STATE UNIVERSITY,CHEMGUARD INC,4669.5,10,0,84,24058,-1
2013-10-30,OKLAHOMA STATE UNIVERSITY,AACH DOCCOM,9742.5,10,2,84,535,-1
2013-10-27,OKLAHOMA STATE UNIVERSITY,COUNTRY INN & SUITE - CLI,1658.86,10,6,84,25475,-1
2013-10-25,OKLAHOMA STATE UNIVERSITY,4IMPRINT,2050.23,10,4,84,310,-1
2013-10-26,OKLAHOMA STATE UNIVERSITY,TULSA REGIONAL CHAMBER,3390.0,10,5,84,79401,-1
2013-10-27,OKLAHOMA STATE UNIVERSITY,www.eurofedlipid.org,1286.43,10,6,84,86721,-1
2013-10-25,OKLAHOMA STATE UNIVERSITY,ANIMAL HLTH INTL INC,4166.0,10,4,84,19779,-1
2013-10-25,OKLAHOMA STATE UNIVERSITY,A AND D SUPPLY OF OKC,3991.68,10,4,84,416,-1
2013-10-27,OKLAHOMA STATE UNIVERSITY,ACCO BRANDS DIRECT,146.57,10,6,84,755,-1
2013-10-30,OKLAHOMA STATE UNIVERSITY,AIRGAS CENTRAL,4970.0,10,2,84,7535,-1
2013-10-24,OKLAHOMA STATE UNIVERSITY,AGRIUM ADV TECH 24,4852.0,10,3,84,7392,-1
2013-11-19,OKLAHOMA STATE UNIVERSITY,DMI  DELL HIGHER EDUC,4434.0,11,1,84,29839,-1
2013-11-18,OKLAHOMA STATE UNIVERSITY,EPPENDORF NORTH AMERIC,2890.0,11,0,84,31467,-1
2013-11-16,OKLAHOMA STATE UNIVERSITY,ATI,3500.0,11,5,84,20517,-1
2013-11-17,OKLAHOMA STATE UNIVERSITY,AMER SOC MAMMALOGISTS,1000.0,11,6,84,8042,-1
2013-11-16,OKLAHOMA STATE UNIVERSITY,B & H PHOTO-VIDEO.COM,4187.94,11,5,84,21143,-1
2013-11-13,OKLAHOMA STATE UNIVERSITY,"CENTRAL PROPANE, INC",4593.65,11,2,84,23852,-1
2013-11-20,OKLAHOMA STATE UNIVERSITY,PHARMCO PRODUCTS INC,4521.0,11,2,84,64678,-1
2013-11-15,OKLAHOMA STATE UNIVERSITY,ASW DIAMOND,3807.05,11,4,84,20446,-1
2013-11-20,OKLAHOMA STATE UNIVERSITY,CINDY  COOPER CATERING,4994.0,11,2,84,24441,-1
2013-11-19,OKLAHOMA STATE UNIVERSITY,CHEMGLASS LIFE SCIENCES,4599.5,11,1,84,24057,-1
2013-11-18,OKLAHOMA STATE UNIVERSITY,BIOMED DIAGNOSTICS INTERN,4353.71,11,0,84,22125,-1
2013-11-14,OKLAHOMA STATE UNIVERSITY,B & H PHOTO-VIDEO.COM,3999.0,11,3,84,21143,-1
2013-11-18,OKLAHOMA STATE UNIVERSITY,NORTHERN TOOL EQUIP,3599.99,11,0,84,57003,-1
2013-11-18,OKLAHOMA STATE UNIVERSITY,CAR COMMERCIALSERVICES,3164.0,11,0,84,23449,-1
2013-11-18,OKLAHOMA STATE UNIVERSITY,CLAMPITT PAPER OKLAHOMA,2492.55,11,0,84,24680,-1
2013-11-14,OKLAHOMA STATE UNIVERSITY,ALL MAINTENANCE SUPPLY IN,2344.75,11,3,84,7774,-1
2013-11-14,OKLAHOMA STATE UNIVERSITY,PAYPAL  PAYNECOUNTY,4920.0,11,3,84,63815,-1
2013-11-15,OKLAHOMA STATE UNIVERSITY,WESCO - # 5795,4166.26,11,4,84,85507,-1
2013-11-03,OKLAHOMA STATE UNIVERSITY,AMAZON MKTPLACE PMTS,872.59,11,6,84,7994,-1
2013-11-02,OKLAHOMA STATE UNIVERSITY,BLP BUSINESS WEEK,3250.0,11,5,84,22310,-1
2013-11-01,OKLAHOMA STATE UNIVERSITY,ERI ECONOMIC RESEARCH IN,3716.0,11,4,84,31503,-1
2013-11-04,OKLAHOMA STATE UNIVERSITY,AUTOMATED BUILDNG SYSTEMS,4672.22,11,0,84,20899,-1
2013-11-03,OKLAHOMA STATE UNIVERSITY,AICHE.ORG REGISTRATIONS,699.0,11,6,84,7426,-1
2013-11-01,OKLAHOMA STATE UNIVERSITY,CDW GOVERNMENT,4604.4,11,4,84,23752,-1
2013-10-31,OKLAHOMA STATE UNIVERSITY,FERGUSON ENTERPRISES 1832,4670.0,10,3,84,40523,-1
2013-11-05,OKLAHOMA STATE UNIVERSITY,PROFICIENCY ANALY TESTIN,4770.0,11,1,84,65523,-1
2013-11-12,OKLAHOMA STATE UNIVERSITY,AMERICAN ANGUS ASSOC,3300.0,11,1,84,19289,-1
2013-11-08,OKLAHOMA STATE UNIVERSITY,HILTON HOTEL,5367.5,11,4,84,43406,-1
2013-11-04,OKLAHOMA STATE UNIVERSITY,ENZO LIFE SCIENCES,2919.0,11,0,84,31450,-1
2013-11-05,OKLAHOMA STATE UNIVERSITY,WARREN CAT TULSA PARTS,4698.35,11,1,84,85267,-1
2013-11-06,OKLAHOMA STATE UNIVERSITY,NATIONAL PEST MANAGEMENT,4566.4,11,2,84,56452,-1
2013-11-05,OKLAHOMA STATE UNIVERSITY,"HOTCOURSES, INC.",4999.0,11,1,84,43924,-1
2013-11-05,OKLAHOMA STATE UNIVERSITY,ACT Austral Education,5000.0,11,1,84,891,-1
2013-11-05,OKLAHOMA STATE UNIVERSITY,XPEDX-INTL PAPER,4672.5,11,1,84,86466,-1
2013-11-07,OKLAHOMA STATE UNIVERSITY,TFS FISHERSCI ECOM HUS,4783.23,11,3,84,77812,-1
2013-11-04,OKLAHOMA STATE UNIVERSITY,AGILENTTECHNOLOGIES,1514.32,11,0,84,7377,-1
2013-11-05,OKLAHOMA STATE UNIVERSITY,FIREHOUSE,4590.0,11,1,84,40639,-1
2013-11-07,OKLAHOMA STATE UNIVERSITY,"SQ  AMECO, INC.",4995.0,11,3,84,73297,-1
2013-11-05,OKLAHOMA STATE UNIVERSITY,"EARTH TECH ENT., INC.",3850.0,11,1,84,30572,-1
2013-11-08,OKLAHOMA STATE UNIVERSITY,BECKMAN COULTER,3861.0,11,4,84,21520,-1
2013-11-12,OKLAHOMA STATE UNIVERSITY,WWW.ESPRITMODEL.COM,3000.0,11,1,84,86293,-1
2013-11-07,OKLAHOMA STATE UNIVERSITY,"ALIENVAULT, LLC",4999.5,11,3,84,7740,-1
2013-11-11,OKLAHOMA STATE UNIVERSITY,DBC BLICK ART MATERIAL,4843.0,11,0,84,26441,-1
2013-11-12,OKLAHOMA STATE UNIVERSITY,MAGDALENE COLLEGE,5130.7,11,1,84,54206,-1
2013-11-11,OKLAHOMA STATE UNIVERSITY,ALTEC CORPORATE 2,2724.34,11,0,84,7922,-1
2013-11-11,OKLAHOMA STATE UNIVERSITY,STK SHUTTERSTOCK.COM,2559.0,11,0,84,76481,-1
2013-11-08,OKLAHOMA STATE UNIVERSITY,THOMAS PLUMBING &HEATING,4150.0,11,4,84,78560,-1
2013-11-11,OKLAHOMA STATE UNIVERSITY,TTU STUDENT HOUSING,2520.0,11,0,84,79342,-1
2013-11-05,OKLAHOMA STATE UNIVERSITY,BROOKS INDUSTRIES,3530.41,11,1,84,22775,-1
2013-11-23,OKLAHOMA STATE UNIVERSITY,AMAZON MKTPLACE PMTS,1211.94,11,5,84,7994,-1
2013-11-25,OKLAHOMA STATE UNIVERSITY,LEICA MICROSYSTEMS,3424.39,11,0,84,53110,-1
2013-11-23,OKLAHOMA STATE UNIVERSITY,XPEDX-INTL PAPER,4450.0,11,5,84,86466,-1
2013-11-22,OKLAHOMA STATE UNIVERSITY,INTERMOUNTAIN LOCK AND SE,4305.0,11,4,84,45201,-1
2013-11-21,OKLAHOMA STATE UNIVERSITY,B AND CT TRAINING LLC,4000.0,11,3,84,21160,-1
2013-11-24,OKLAHOMA STATE UNIVERSITY,AMAZON MKTPLACE PMTS,729.82,11,6,84,7994,-1
2013-11-26,OKLAHOMA STATE UNIVERSITY,GRIGSBY'S CARPET SHOWROOM,4739.1,11,1,84,42499,-1
2013-11-25,OKLAHOMA STATE UNIVERSITY,KARSTEN CREEK,4246.88,11,0,84,52188,-1
2013-11-22,OKLAHOMA STATE UNIVERSITY,OK DEPT OF VO-TECH ED,4735.0,11,4,84,61440,-1
2013-11-22,OKLAHOMA STATE UNIVERSITY,BIOEXPRESS LLC,4330.98,11,4,84,22114,-1
2013-11-23,OKLAHOMA STATE UNIVERSITY,ACT PROGRAMS,1905.0,11,5,84,939,-1
2013-11-25,OKLAHOMA STATE UNIVERSITY,KIPPZONEN USA,3050.0,11,0,84,52403,-1
2013-11-25,OKLAHOMA STATE UNIVERSITY,"GRIMSLEY'S, INC.",3417.12,11,0,84,42504,-1
2013-11-26,OKLAHOMA STATE UNIVERSITY,EEI,3774.0,11,1,84,30810,-1
2013-11-23,OKLAHOMA STATE UNIVERSITY,SPRINGHILL SUITES TERRE,9745.38,11,5,84,73240,-1
2013-11-19,OKLAHOMA STATE UNIVERSITY,GATEWAY HOTEL AND CONFERE,4659.2,11,1,84,41706,-1
2013-11-24,OKLAHOMA STATE UNIVERSITY,ALL CLASS LIMO,936.0,11,6,84,7765,-1
2013-11-25,OKLAHOMA STATE UNIVERSITY,STUART C IRBY,2653.98,11,0,84,76559,-1
2013-11-26,OKLAHOMA STATE UNIVERSITY,10-31 INC./ADE,1646.0,11,1,84,28,-1
2013-11-22,OKLAHOMA STATE UNIVERSITY,4IMPRINT,1541.84,11,4,84,310,-1
2013-11-26,OKLAHOMA STATE UNIVERSITY,CHARLEY'S STEAK HO,5000.0,11,1,84,23957,-1
2013-11-26,OKLAHOMA STATE UNIVERSITY,GOBOB PIPE AND STEEL S,4999.99,11,1,84,42081,-1
2013-12-16,OKLAHOMA STATE UNIVERSITY,TLC PAINTING,2700.0,12,0,84,78693,-1
2013-12-16,OKLAHOMA STATE UNIVERSITY,AACSB INTERNATIONAL,1295.0,12,0,84,543,-1
2013-12-18,OKLAHOMA STATE UNIVERSITY,4IMPRINT,1459.04,12,2,84,310,-1
2013-12-18,OKLAHOMA STATE UNIVERSITY,4IMPRINT,1961.99,12,2,84,310,-1
2013-12-18,OKLAHOMA STATE UNIVERSITY,4IMPRINT,-3421.03,12,2,84,310,-1
2013-12-16,OKLAHOMA STATE UNIVERSITY,4IMPRINT,3421.03,12,0,84,310,-1
2013-12-16,OKLAHOMA STATE UNIVERSITY,RLI RENAISSANCE LEARN,3441.5,12,0,84,66861,-1
2013-12-20,OKLAHOMA STATE UNIVERSITY,ACRIVET INC,1955.95,12,4,84,864,-1
2013-12-30,OKLAHOMA STATE UNIVERSITY,ACCUTEK LABORATORIES,1024.76,12,0,84,778,-1
2013-12-31,OKLAHOMA STATE UNIVERSITY,VWR INTERNATIONAL INC,2944.96,12,1,84,84885,-1
2013-12-20,OKLAHOMA STATE UNIVERSITY,SQ  NOLAN SCHMIDT,4774.0,12,4,84,73600,-1
2013-12-19,OKLAHOMA STATE UNIVERSITY,WYNDHAM GARDEN HOTEL,3442.88,12,3,84,86408,-1
2013-12-16,OKLAHOMA STATE UNIVERSITY,ENGINEERING.COM INCORPORA,4025.5,12,0,84,31390,-1
2013-12-20,OKLAHOMA STATE UNIVERSITY,BROADCASTERS GENERAL STOR,4419.04,12,4,84,22742,-1
2013-12-22,OKLAHOMA STATE UNIVERSITY,AMAZON MKTPLACE PMTS,132.5,12,6,84,7994,-1
2013-12-22,OKLAHOMA STATE UNIVERSITY,AMAZON MKTPLACE PMTS,376.47,12,6,84,7994,-1
2013-12-19,OKLAHOMA STATE UNIVERSITY,SURVEY SAMPLING,4900.44,12,3,84,76945,-1
2013-12-23,OKLAHOMA STATE UNIVERSITY,AWL PEARSON EDUCATION,2698.49,12,0,84,21065,-1
2013-12-24,OKLAHOMA STATE UNIVERSITY,AMAZON MKTPLACE PMTS,1774.3,12,1,84,7994,-1
2013-12-16,OKLAHOMA STATE UNIVERSITY,ALL MAINTENANCE SUPPLY IN,2482.8,12,0,84,7774,-1
2013-12-18,OKLAHOMA STATE UNIVERSITY,BEST WESTERN CIMARRONHT,3080.0,12,2,84,21691,-1
2013-12-22,OKLAHOMA STATE UNIVERSITY,AMERICAN AI 0012601765545,1095.0,12,6,84,8988,-1
2013-12-21,OKLAHOMA STATE UNIVERSITY,TCD CENGAGE LEARNING,4281.08,12,5,84,77471,-1
2013-12-18,OKLAHOMA STATE UNIVERSITY,INTERMOUNTAIN LOCK AND SE,4998.0,12,2,84,45201,-1
2013-12-23,OKLAHOMA STATE UNIVERSITY,PAYPAL  QUINCYBAGCO,2775.56,12,0,84,63909,-1
2013-12-19,OKLAHOMA STATE UNIVERSITY,ROBERTS TRUCK CENTER,3442.53,12,3,84,66894,-1
2013-12-20,OKLAHOMA STATE UNIVERSITY,MULTISPORTS INC,3661.18,12,4,84,55958,-1
2013-12-16,OKLAHOMA STATE UNIVERSITY,FISHER PARKING AND SEC,4145.0,12,0,84,40694,-1
2013-12-24,OKLAHOMA STATE UNIVERSITY,INTERCONTINENTAL HOTEL SA,15931.16,12,1,84,45188,-1
2013-12-24,OKLAHOMA STATE UNIVERSITY,TOYO TANSO USA INC,4882.12,12,1,84,78968,-1
2013-12-20,OKLAHOMA STATE UNIVERSITY,STILLWATER SCREENPRINTING,3775.81,12,4,84,76467,-1
2013-12-15,OKLAHOMA STATE UNIVERSITY,OSU COWBOY GOLF,2081.77,12,6,84,62075,-1
2013-12-20,OKLAHOMA STATE UNIVERSITY,TFS THERMOELECTRONNORT,3691.0,12,4,84,77824,-1
2013-12-18,OKLAHOMA STATE UNIVERSITY,DRI SAMSUNG,3599.98,12,2,84,30296,-1
2013-12-18,OKLAHOMA STATE UNIVERSITY,COWBOY WHOLESALE,3440.0,12,2,84,25624,-1
2013-12-28,OKLAHOMA STATE UNIVERSITY,ETS PUBS AND SOFTWARE,2532.0,12,5,84,31586,-1
2013-12-22,OKLAHOMA STATE UNIVERSITY,AMAZON MKTPLACE PMTS,596.92,12,6,84,7994,-1
2013-12-20,OKLAHOMA STATE UNIVERSITY,AEE PROGRAMS,2000.0,12,4,84,1185,-1
2013-12-20,OKLAHOMA STATE UNIVERSITY,WORLD PRECISION INSTRUMEN,4840.0,12,4,84,86143,-1
2013-12-18,OKLAHOMA STATE UNIVERSITY,XPEDX-INTL PAPER,4450.0,12,2,84,86466,-1
2013-12-17,OKLAHOMA STATE UNIVERSITY,CHAMPION HI-TECH MANUFACT,3327.94,12,1,84,23915,-1
2013-12-20,OKLAHOMA STATE UNIVERSITY,ORIGINLAB CORPORATION,3125.0,12,4,84,62013,-1
2013-12-14,OKLAHOMA STATE UNIVERSITY,HOLIDAY INN MANHATTAN,2630.05,12,5,84,43706,-1
2013-12-11,OKLAHOMA STATE UNIVERSITY,DIXON FARM SUPPLY,4912.25,12,2,84,29801,-1
2013-12-12,OKLAHOMA STATE UNIVERSITY,THE RAILROAD YARD INC.,4400.16,12,3,84,78322,-1
2013-12-16,OKLAHOMA STATE UNIVERSITY,NATIONAL COLLEGIATE HONO,5000.0,12,0,84,56388,-1
2013-12-15,OKLAHOMA STATE UNIVERSITY,AMAZON MKTPLACE PMTS,-82.33,12,6,84,7994,-1
2013-12-16,OKLAHOMA STATE UNIVERSITY,PHARMCO PRODUCTS INC,2381.0,12,0,84,64678,-1
2013-12-16,OKLAHOMA STATE UNIVERSITY,SHAKE RATTLE AND ROLL,4188.0,12,0,84,68111,-1
2013-12-13,OKLAHOMA STATE UNIVERSITY,AGRIUM ADV TECH 24,2426.0,12,4,84,7392,-1
2013-12-12,OKLAHOMA STATE UNIVERSITY,STILLWATER SCREENPRINTING,4857.16,12,3,84,76467,-1
2013-12-12,OKLAHOMA STATE UNIVERSITY,HERITAGE,4999.49,12,3,84,43239,-1
2013-12-14,OKLAHOMA STATE UNIVERSITY,PHONAK HEARING SYS,2516.39,12,5,84,64719,-1
2013-12-15,OKLAHOMA STATE UNIVERSITY,AMAZON MKTPLACE PMTS,19.72,12,6,84,7994,-1
2013-12-13,OKLAHOMA STATE UNIVERSITY,WYNN LAS VEGAS HOTEL,3797.92,12,4,84,86428,-1
2013-12-13,OKLAHOMA STATE UNIVERSITY,AIR PRODUCT SUPPLY CO,1667.0,12,4,84,7509,-1
2013-12-15,OKLAHOMA STATE UNIVERSITY,37S BASECAMP 1842375,50.0,12,6,84,108,-1
2013-12-13,OKLAHOMA STATE UNIVERSITY,BOONE & BOONE SALES CO,3049.0,12,4,84,22496,-1
2013-12-13,OKLAHOMA STATE UNIVERSITY,APA.ORG BOOKS VIDEO CE,3750.0,12,4,84,19855,-1
2013-12-13,OKLAHOMA STATE UNIVERSITY,SQ  TWIN PARTICLE LLC,3605.0,12,4,84,73761,-1
2013-12-10,OKLAHOMA STATE UNIVERSITY,OKLAHOMA CITY WINWTRWR,4050.0,12,1,84,61561,-1
2013-12-11,OKLAHOMA STATE UNIVERSITY,182 BUILD-TULSA-BROKEN,3558.24,12,2,84,61,-1
2013-12-03,OKLAHOMA STATE UNIVERSITY,AIRGAS CENTRAL,3522.81,12,1,84,7535,-1
2013-12-03,OKLAHOMA STATE UNIVERSITY,WW GRAINGER,2932.8,12,1,84,86235,-1
2013-12-01,OKLAHOMA STATE UNIVERSITY,"ADOBE SYSTEMS, INC.",19.99,12,6,84,1080,-1
2013-12-01,OKLAHOMA STATE UNIVERSITY,"ADOBE SYSTEMS, INC.",19.99,12,6,84,1080,-1
2013-12-02,OKLAHOMA STATE UNIVERSITY,ALLEGRA PRINT AND IMAGING,1636.84,12,0,84,7816,-1
2013-12-02,OKLAHOMA STATE UNIVERSITY,ALLEGRA PRINT AND IMAGING,1274.46,12,0,84,7816,-1
2013-12-02,OKLAHOMA STATE UNIVERSITY,AQUAPONIC SOURCE,2480.65,12,0,84,20018,-1
2013-12-02,OKLAHOMA STATE UNIVERSITY,COCKRELL EYECARE CENTER,7651.78,12,0,84,24884,-1
2013-12-01,OKLAHOMA STATE UNIVERSITY,BRIDESOKLAH,636.25,12,6,84,22678,-1
2013-12-01,OKLAHOMA STATE UNIVERSITY,FOREIGN POLICY ASSOC,1026.83,12,6,84,40930,-1
2013-12-01,OKLAHOMA STATE UNIVERSITY,ACCESSLINE   PHONE SVC,170.49,12,6,84,750,-1
2013-12-01,OKLAHOMA STATE UNIVERSITY,AMAZON MKTPLACE PMTS,132.59,12,6,84,7994,-1
2013-12-02,OKLAHOMA STATE UNIVERSITY,CODY SALES & ENGINEERING,4002.86,12,0,84,24897,-1
2013-12-03,OKLAHOMA STATE UNIVERSITY,WP-THE CAMBRIDGE C,3150.0,12,1,84,86182,-1
2013-12-03,OKLAHOMA STATE UNIVERSITY,Business World Inc,3428.37,12,1,84,23145,-1
2013-12-03,OKLAHOMA STATE UNIVERSITY,ELECTRONIX EXPRESS,4659.5,12,1,84,31158,-1
2013-12-02,OKLAHOMA STATE UNIVERSITY,SQ  COX CUSTOM CREATIONS,4800.0,12,0,84,73394,-1
2013-12-11,OKLAHOMA STATE UNIVERSITY,OK DEPT OF VO-TECH ED,4280.0,12,2,84,61440,-1
2013-12-05,OKLAHOMA STATE UNIVERSITY,LENNOX INDUSTRIES,4463.24,12,3,84,53118,-1
2013-12-08,OKLAHOMA STATE UNIVERSITY,AMAZON MKTPLACE PMTS,103.99,12,6,84,7994,-1
2013-12-08,OKLAHOMA STATE UNIVERSITY,UPS 00001W85A1,678.06,12,6,84,83178,-1
2013-12-06,OKLAHOMA STATE UNIVERSITY,NIKE.COM,8161.2,12,4,84,56849,-1
2013-12-03,OKLAHOMA STATE UNIVERSITY,DIGITAL STORM,3392.0,12,1,84,29651,-1
2013-12-09,OKLAHOMA STATE UNIVERSITY,LOCKE SUPPLY OKMULGEE,3681.5,12,0,84,53724,-1
2013-12-09,OKLAHOMA STATE UNIVERSITY,QUALTRICS,5000.0,12,0,84,65957,-1
2013-12-07,OKLAHOMA STATE UNIVERSITY,WSG WILSON SPTG GDS,1600.0,12,5,84,86219,-1
2013-12-04,OKLAHOMA STATE UNIVERSITY,WARREN CAT #11,4380.0,12,2,84,85261,-1
2013-12-09,OKLAHOMA STATE UNIVERSITY,BIOTECH PRODUCTS HARDWARE,4822.0,12,0,84,22156,-1
2013-12-10,OKLAHOMA STATE UNIVERSITY,WISNER CONTROLS,4434.39,12,1,84,85915,-1
2013-12-09,OKLAHOMA STATE UNIVERSITY,TFS FISHERSCI-RMD,3513.35,12,0,84,77814,-1
2013-12-12,OKLAHOMA STATE UNIVERSITY,WME TULSA WORLD ADV,2775.0,12,3,84,86038,-1
2013-12-11,OKLAHOMA STATE UNIVERSITY,WESTERN PRINTING CO.,3375.0,12,2,84,85572,-1
2013-12-09,OKLAHOMA STATE UNIVERSITY,RAINMAKER DISPLAY INC,2824.0,12,0,84,66172,-1
2013-12-05,OKLAHOMA STATE UNIVERSITY,SPX FLOW TECHNOLOGY,4672.16,12,3,84,73264,-1
2013-12-04,OKLAHOMA STATE UNIVERSITY,SOUTHWEST ELECTRIC,4196.6,12,2,84,72955,-1
2013-12-06,OKLAHOMA STATE UNIVERSITY,ABCCLIO LLC,1455.2,12,4,84,649,-1
2013-12-09,OKLAHOMA STATE UNIVERSITY,WW GRAINGER,3000.0,12,0,84,86235,-1
2013-12-09,OKLAHOMA STATE UNIVERSITY,CURTIS RESTAURANT SUPP,3182.94,12,0,84,25995,-1
2013-12-06,OKLAHOMA STATE UNIVERSITY,IVG INVITROGEN CORPORA,3119.5,12,4,84,46203,-1
2013-12-10,OKLAHOMA STATE UNIVERSITY,CAMPBELL SCIENTIFIC INC,4782.54,12,1,84,23352,-1
2013-12-05,OKLAHOMA STATE UNIVERSITY,SIGNS BY TOMORROW,3783.6,12,3,84,68503,-1
2013-12-04,OKLAHOMA STATE UNIVERSITY,FOSSIL,3699.02,12,2,84,40976,-1
2013-12-06,OKLAHOMA STATE UNIVERSITY,HARRIS OIL CO,3349.8,12,4,84,43009,-1
2013-12-08,OKLAHOMA STATE UNIVERSITY,Amazon.com,879.0,12,6,84,21110,-1
2013-12-08,OKLAHOMA STATE UNIVERSITY,AMAZON MKTPLACE PMTS,17.57,12,6,84,7994,-1
2013-12-06,OKLAHOMA STATE UNIVERSITY,159863 CARMIKE 10,882.0,12,4,84,50,-1
2013-12-09,OKLAHOMA STATE UNIVERSITY,AMERCOLLHLTHASSOC,2000.0,12,0,84,8056,-1
2013-12-09,OKLAHOMA STATE UNIVERSITY,820 NEWS PRESS,610.13,12,0,84,378,-1
2013-12-05,OKLAHOMA STATE UNIVERSITY,JAILHOUSE FEED  FARM,4753.98,12,3,84,46322,-1
2013-12-12,OKLAHOMA STATE UNIVERSITY,VWR INTERNATIONAL INC,3019.65,12,3,84,84885,-1
2013-12-05,OKLAHOMA STATE UNIVERSITY,R & D SYSTEMS,4108.0,12,3,84,66044,-1
2013-12-11,OKLAHOMA STATE UNIVERSITY,WWW.ALLHDD.COM,3048.0,12,2,84,86269,-1
2013-12-08,OKLAHOMA STATE UNIVERSITY,AMAZON MKTPLACE PMTS,32.35,12,6,84,7994,-1
2013-12-08,OKLAHOMA STATE UNIVERSITY,AMAZON MKTPLACE PMTS,50.88,12,6,84,7994,-1
2013-12-06,OKLAHOMA STATE UNIVERSITY,REI  HEALTH EDUC SYSTE,4698.0,12,4,84,66496,-1
2013-12-08,OKLAHOMA STATE UNIVERSITY,AMAZON MKTPLACE PMTS,168.74,12,6,84,7994,-1
2013-12-03,OKLAHOMA STATE UNIVERSITY,PROMOTE YOUR TEAM LLC,3200.0,12,1,84,65563,-1
2013-12-03,OKLAHOMA STATE UNIVERSITY,WESTERN EQUIPMENT ALTUS,2912.97,12,1,84,85549,-1
2013-12-04,OKLAHOMA STATE UNIVERSITY,CHEMGLASS LIFE SCIENCES,4902.86,12,2,84,24057,-1
2013-12-05,OKLAHOMA STATE UNIVERSITY,ACT Simmons Center,3458.5,12,3,84,951,-1
2013-12-05,OKLAHOMA STATE UNIVERSITY,MWI VETERINARY SUPPLY CO,4850.0,12,3,84,56036,-1
2013-12-07,OKLAHOMA STATE UNIVERSITY,BUCKLIN LUMBER,3600.0,12,5,84,22857,-1
2013-12-08,OKLAHOMA STATE UNIVERSITY,AMAZON MKTPLACE PMTS,-7.98,12,6,84,7994,-1
2013-12-08,OKLAHOMA STATE UNIVERSITY,ACCO BRANDS DIRECT,126.18,12,6,84,755,-1
2013-12-04,OKLAHOMA STATE UNIVERSITY,SAIC ENVIRONMENTAL EQUIPM,4797.54,12,2,84,67301,-1
2013-12-04,OKLAHOMA STATE UNIVERSITY,BIO RAD,4508.0,12,2,84,21924,-1
2013-12-06,OKLAHOMA STATE UNIVERSITY,WWW.NEWEGG.COM,2677.99,12,4,84,86335,-1
2014-01-04,OKLAHOMA STATE UNIVERSITY,3D ROBOTICS INC,774.75,1,5,84,122,-1
2014-01-06,OKLAHOMA STATE UNIVERSITY,MURRY WOMBLE INC,3542.0,1,0,84,55989,-1
2014-01-04,OKLAHOMA STATE UNIVERSITY,WME TULSA WORLD ADV,1543.22,1,5,84,86038,-1
2014-01-06,OKLAHOMA STATE UNIVERSITY,ELSEVIER LTD,2500.0,1,0,84,31232,-1
2014-01-05,OKLAHOMA STATE UNIVERSITY,159863 CARMIKE 10,99.0,1,6,84,50,-1
2014-01-07,OKLAHOMA STATE UNIVERSITY,SHAKE RATTLE AND ROLL,4725.0,1,1,84,68111,-1
2014-01-06,OKLAHOMA STATE UNIVERSITY,R.B. AKINS COMPANY,2790.0,1,0,84,66068,-1
2014-01-05,OKLAHOMA STATE UNIVERSITY,159863 CARMIKE 10,36.7,1,6,84,50,-1
2014-01-05,OKLAHOMA STATE UNIVERSITY,159863 CARMIKE 10,59.0,1,6,84,50,-1
2014-01-06,OKLAHOMA STATE UNIVERSITY,PAYPAL  FLYWATERMEL,3040.0,1,0,84,63217,-1
2014-01-06,OKLAHOMA STATE UNIVERSITY,EMPIRE PLUMBING SUPPLY,2098.89,1,0,84,31342,-1
2014-01-09,OKLAHOMA STATE UNIVERSITY,CENTRAL LAWN AND LANDSCAP,3400.0,1,3,84,23837,-1
